Class	Helper Method Name	Total Number of Calls	Total Number of Distinct Test-Case Callers	Total Number of Multi-called Test Cases
com.helger.commons.io.stream.StreamHelper	com.helger.commons.state.ESuccess writeStream(java.io.OutputStream,byte[],int,int)	6	1	1
com.helger.commons.io.stream.StreamHelper	com.helger.commons.state.ESuccess writeStream(java.io.OutputStream,byte[])	2	1	1
com.helger.commons.io.stream.StreamHelper	com.helger.commons.state.ESuccess writeStream(java.io.OutputStream,java.lang.String,java.nio.charset.Charset)	2	1	1
com.helger.commons.io.stream.StreamHelper	com.helger.commons.io.stream.NonBlockingStringReader createReader(java.lang.String)	5	1	1
com.helger.commons.io.stream.StreamHelper	java.io.InputStreamReader createReader(java.io.InputStream,java.nio.charset.Charset)	3	1	1
com.helger.commons.io.stream.StreamHelper	java.io.OutputStreamWriter createWriter(java.io.OutputStream,java.nio.charset.Charset)	3	1	1
com.helger.commons.io.stream.CountingOutputStream	void write(int)	2	2	null
com.helger.commons.io.stream.CountingOutputStream	java.lang.String toString()	5	2	1
com.helger.commons.io.stream.BitInputStream	int readBit()	7	3	3
com.helger.commons.io.stream.BitInputStream	void close()	25	6	6
com.helger.commons.io.stream.NonBlockingBufferedReader	java.lang.String readLine()	3	2	1
com.helger.commons.io.stream.NonBlockingBufferedReader	void close()	15	4	2
com.helger.commons.io.stream.NonBlockingBufferedReader$1	boolean hasNext()	91	41	17
com.helger.commons.io.stream.NonBlockingBufferedReader$1	java.lang.Object next()	83	36	14
com.helger.commons.io.stream.LoggingOutputStream	void close()	5	1	1
com.helger.commons.io.stream.LoggingOutputStream	java.lang.String toString()	4	1	1
com.helger.commons.io.stream.WrappedInputStream	java.lang.String toString()	4	1	1
com.helger.commons.io.stream.LoggingInputStream	void close()	10	2	2
com.helger.commons.io.stream.LoggingInputStream	java.lang.String toString()	4	1	1
com.helger.commons.io.stream.CountingWriter	java.lang.String toString()	4	1	1
com.helger.commons.io.stream.NonBlockingBitOutputStream	java.nio.ByteOrder getByteOrder()	2	2	null
com.helger.commons.io.stream.NonBlockingBitOutputStream	void writeBits(int,int)	9	5	2
com.helger.commons.io.stream.NonBlockingBitOutputStream	java.lang.String toString()	5	2	1
com.helger.commons.io.stream.CountingFileOutputStream	void write(byte[])	5	2	1
com.helger.commons.io.stream.CountingFileOutputStream	long getBytesWritten()	5	1	1
com.helger.commons.io.stream.CountingFileOutputStream	java.lang.String toString()	5	2	1
com.helger.commons.io.stream.HasInputStream	java.lang.String toString()	4	1	1
com.helger.commons.io.stream.NonBlockingStringReader	void close()	14	3	2
com.helger.commons.io.stream.WrappedReader	java.lang.String toString()	4	1	1
com.helger.commons.io.stream.NonClosingWriter	void close()	12	2	2
com.helger.commons.io.stream.NonClosingReader	void close()	18	3	2
com.helger.commons.io.stream.NonBlockingByteArrayInputStream	int read()	2	1	1
com.helger.commons.io.stream.NonBlockingByteArrayInputStream	int read(byte[],int,int)	4	1	1
com.helger.commons.io.stream.NonBlockingByteArrayInputStream	long skip(long)	2	1	1
com.helger.commons.io.stream.NonBlockingByteArrayInputStream	int available()	2	1	1
com.helger.commons.io.stream.NonBlockingByteArrayInputStream	void reset()	2	2	null
com.helger.commons.io.stream.NonBlockingByteArrayInputStream	void close()	13	2	2
com.helger.commons.io.stream.NonBlockingByteArrayOutputStream	void write(int)	2	2	null
com.helger.commons.io.stream.NonBlockingByteArrayOutputStream	void write(byte[])	2	2	null
com.helger.commons.io.stream.NonBlockingByteArrayOutputStream	void write(byte[],int,int)	5	1	1
com.helger.commons.io.stream.NonBlockingByteArrayOutputStream	void writeTo(java.io.OutputStream)	2	1	1
com.helger.commons.io.stream.NonBlockingByteArrayOutputStream	void reset()	7	4	1
com.helger.commons.io.stream.NonBlockingByteArrayOutputStream	byte[] toByteArray()	9	7	2
com.helger.commons.io.stream.NonBlockingByteArrayOutputStream	int size()	2	2	null
com.helger.commons.io.stream.NonBlockingByteArrayOutputStream	java.lang.String getAsString(java.nio.charset.Charset)	12	4	3
com.helger.commons.io.stream.NonBlockingByteArrayOutputStream	void close()	27	6	6
com.helger.commons.io.stream.NonBlockingByteArrayOutputStream	java.lang.String toString()	4	1	1
com.helger.commons.io.stream.ByteBufferInputStream	void close()	8	1	1
com.helger.commons.io.stream.WrappedOutputStream	java.lang.String toString()	4	1	1
com.helger.commons.io.stream.NonClosingOutputStream	void close()	5	1	1
com.helger.commons.io.stream.BitOutputStream	void writeBit(int)	7	3	3
com.helger.commons.io.stream.BitOutputStream	void close()	29	7	7
com.helger.commons.io.stream.CountingReader	long skip(long)	3	1	1
com.helger.commons.io.stream.CountingReader	java.lang.String toString()	4	1	1
com.helger.commons.io.resourceprovider.FileSystemResourceProvider	java.io.File getBasePath()	2	1	1
com.helger.commons.io.resourceprovider.FileSystemResourceProvider	boolean supportsReading(java.lang.String)	5	1	1
com.helger.commons.io.resourceprovider.FileSystemResourceProvider	boolean supportsWriting(java.lang.String)	2	1	1
com.helger.commons.io.resourceprovider.FileSystemResourceProvider	com.helger.commons.io.resource.IReadableResource getReadableResource(java.lang.String)	3	1	1
com.helger.commons.io.resourceprovider.FileSystemResourceProvider	java.lang.String toString()	4	1	1
com.helger.commons.io.resourceprovider.ClassPathResourceProvider	boolean supportsReading(java.lang.String)	2	1	1
com.helger.commons.io.resourceprovider.ClassPathResourceProvider	com.helger.commons.io.resource.IReadableResource getReadableResource(java.lang.String)	9	1	1
com.helger.commons.io.resourceprovider.ClassPathResourceProvider	java.lang.String toString()	4	1	1
com.helger.commons.io.resourceprovider.WritableResourceProviderChain	boolean supportsWriting(java.lang.String)	5	1	1
com.helger.commons.io.resourceprovider.WritableResourceProviderChain	com.helger.commons.io.resource.IWritableResource getWritableResource(java.lang.String)	3	1	1
com.helger.commons.io.resourceprovider.WritableResourceProviderChain	java.lang.String toString()	4	1	1
com.helger.commons.io.resourceprovider.URLResourceProvider	boolean supportsReading(java.lang.String)	3	1	1
com.helger.commons.io.resourceprovider.URLResourceProvider	com.helger.commons.io.resource.IReadableResource getReadableResource(java.lang.String)	2	1	1
com.helger.commons.io.resourceprovider.URLResourceProvider	java.lang.String toString()	4	1	1
com.helger.commons.io.resourceprovider.ReadableResourceProviderChain	boolean supportsReading(java.lang.String)	5	1	1
com.helger.commons.io.resourceprovider.ReadableResourceProviderChain	com.helger.commons.io.resource.IReadableResource getReadableResource(java.lang.String)	4	1	1
com.helger.commons.io.resourceprovider.ReadableResourceProviderChain	java.lang.String toString()	4	1	1
com.helger.commons.io.EAppend	boolean getAsBoolean()	2	1	1
com.helger.commons.io.EAppend	boolean isAppend()	2	1	1
com.helger.commons.io.EAppend	boolean isTruncate()	2	1	1
com.helger.commons.io.provider.FileSystemCharStreamProvider	java.lang.String toString()	4	1	1
com.helger.commons.io.provider.FileSystemByteStreamProvider	java.lang.String toString()	4	1	1
com.helger.commons.io.misc.SizeHelper	java.lang.String getAsKB(long)	5	1	1
com.helger.commons.io.misc.SizeHelper	java.lang.String getAsKB(long,int)	10	1	1
com.helger.commons.io.misc.SizeHelper	java.lang.String getAsMB(long)	5	1	1
com.helger.commons.io.misc.SizeHelper	java.lang.String getAsMB(long,int)	9	1	1
com.helger.commons.io.misc.SizeHelper	java.lang.String getAsGB(long)	2	1	1
com.helger.commons.io.misc.SizeHelper	java.lang.String getAsGB(long,int)	6	1	1
com.helger.commons.io.misc.SizeHelper	java.lang.String getAsTB(long)	2	1	1
com.helger.commons.io.misc.SizeHelper	java.lang.String getAsTB(long,int)	6	1	1
com.helger.commons.io.misc.SizeHelper	java.lang.String getAsPB(long)	2	1	1
com.helger.commons.io.misc.SizeHelper	java.lang.String getAsPB(long,int)	6	1	1
com.helger.commons.io.misc.SizeHelper	java.lang.String getAsMatching(java.math.BigInteger)	6	2	2
com.helger.commons.io.misc.SizeHelper	java.lang.String getAsMatching(java.math.BigInteger,int)	2	1	1
com.helger.commons.io.misc.SizeHelper	java.lang.String getAsMatching(java.math.BigDecimal)	6	2	2
com.helger.commons.io.misc.SizeHelper	java.lang.String getAsMatching(java.math.BigDecimal,int)	2	1	1
com.helger.commons.io.misc.SizeHelper	java.lang.String getAsMatching(long)	6	1	1
com.helger.commons.io.misc.SizeHelper	java.lang.String getAsMatching(long,int)	6	1	1
com.helger.commons.io.misc.SizeHelper	java.lang.String toString()	5	2	1
com.helger.commons.io.misc.SizeHelper	com.helger.commons.io.misc.SizeHelper getSizeHelperOfLocale(java.util.Locale)	9	8	1
com.helger.commons.io.resource.inmemory.ReadableResourceByteArray	java.lang.String toString()	4	1	1
com.helger.commons.io.resource.inmemory.ReadableResourceInputStream	java.lang.String toString()	4	1	1
com.helger.commons.io.resource.ClassPathResource	boolean isExplicitClassPathResource(java.lang.String)	6	1	1
com.helger.commons.io.resource.ClassPathResource	java.lang.String getResourceID()	7	6	1
com.helger.commons.io.resource.ClassPathResource	java.lang.String getPath()	39	5	1
com.helger.commons.io.resource.ClassPathResource	java.io.InputStream getInputStream()	11	6	5
com.helger.commons.io.resource.ClassPathResource	boolean exists()	22	12	5
com.helger.commons.io.resource.ClassPathResource	boolean existsNoCacheUsage()	2	1	1
com.helger.commons.io.resource.ClassPathResource	java.net.URL getAsURL()	5	5	null
com.helger.commons.io.resource.ClassPathResource	java.io.File getAsFile(java.lang.String)	6	5	1
com.helger.commons.io.resource.ClassPathResource	java.io.File getAsFile()	5	5	null
com.helger.commons.io.resource.ClassPathResource	boolean canRead()	2	1	1
com.helger.commons.io.resource.ClassPathResource	com.helger.commons.io.resource.ClassPathResource getReadableCloneForPath(java.lang.String)	4	4	null
com.helger.commons.io.resource.ClassPathResource	java.lang.String toString()	4	1	1
com.helger.commons.io.resource.URLResource	java.lang.String getResourceID()	4	3	1
com.helger.commons.io.resource.URLResource	java.lang.String getPath()	36	2	1
com.helger.commons.io.resource.URLResource	java.io.InputStream getInputStream(java.net.URL)	3	1	1
com.helger.commons.io.resource.URLResource	boolean exists()	18	8	5
com.helger.commons.io.resource.URLResource	com.helger.commons.io.resource.URLResource getReadableCloneForPath(java.lang.String)	2	1	1
com.helger.commons.io.resource.URLResource	java.lang.String toString()	4	1	1
com.helger.commons.io.resource.FileSystemResource	java.lang.String getResourceID()	6	4	2
com.helger.commons.io.resource.FileSystemResource	java.lang.String getPath()	39	4	2
com.helger.commons.io.resource.FileSystemResource	java.io.FileInputStream getInputStream()	2	2	null
com.helger.commons.io.resource.FileSystemResource	java.io.Reader getReader(java.nio.charset.Charset)	2	1	1
com.helger.commons.io.resource.FileSystemResource	java.io.FileOutputStream getOutputStream(com.helger.commons.io.EAppend)	2	1	1
com.helger.commons.io.resource.FileSystemResource	java.io.Writer getWriter(java.nio.charset.Charset,com.helger.commons.io.EAppend)	2	1	1
com.helger.commons.io.resource.FileSystemResource	boolean exists()	19	8	6
com.helger.commons.io.resource.FileSystemResource	java.lang.String toString()	4	1	1
com.helger.commons.io.watchdir.WatchDir	void close()	12	2	2
com.helger.commons.io.watchdir.WatchDir	com.helger.commons.io.watchdir.WatchDir createAsyncRunningWatchDir(java.nio.file.Path,boolean,com.helger.commons.io.watchdir.IWatchDirCallback)	2	2	null
com.helger.commons.io.ByteArrayWrapper	java.lang.String toString()	4	1	1
com.helger.commons.io.relative.PathRelativeIO	java.lang.String getBasePath()	2	2	null
com.helger.commons.io.relative.PathRelativeIO	com.helger.commons.io.resource.IReadableResource getResource(java.lang.String)	8	2	2
com.helger.commons.io.relative.PathRelativeIO	java.lang.String toString()	4	1	1
com.helger.commons.io.relative.FileRelativeIO	java.lang.String toString()	4	1	1
com.helger.commons.io.resourceresolver.DefaultResourceResolver	com.helger.commons.io.resource.IReadableResource getResolvedResource(java.lang.String,java.lang.String)	34	1	1
com.helger.commons.mutable.MutableShort	short shortValue()	19	1	1
com.helger.commons.mutable.MutableShort	double doubleValue()	2	1	1
com.helger.commons.mutable.MutableShort	int inc(int)	2	1	1
com.helger.commons.mutable.MutableShort	com.helger.commons.state.EChange set(int)	11	1	1
com.helger.commons.mutable.MutableShort	boolean is0()	2	1	1
com.helger.commons.mutable.MutableShort	boolean isGT0()	3	1	1
com.helger.commons.mutable.MutableShort	boolean isEven()	3	1	1
com.helger.commons.mutable.MutableShort	int compareTo(com.helger.commons.mutable.MutableShort)	3	1	1
com.helger.commons.mutable.MutableShort	int hashCode()	5	1	1
com.helger.commons.mutable.MutableShort	java.lang.String toString()	6	2	2
com.helger.commons.mutable.MutableLong	long longValue()	15	3	1
com.helger.commons.mutable.MutableLong	double doubleValue()	2	1	1
com.helger.commons.mutable.MutableLong	long inc(long)	2	1	1
com.helger.commons.mutable.MutableLong	com.helger.commons.state.EChange set(long)	5	1	1
com.helger.commons.mutable.MutableLong	boolean is0()	2	1	1
com.helger.commons.mutable.MutableLong	boolean isGT0()	3	1	1
com.helger.commons.mutable.MutableLong	boolean isEven()	3	1	1
com.helger.commons.mutable.MutableLong	int compareTo(com.helger.commons.mutable.MutableLong)	3	1	1
com.helger.commons.mutable.MutableLong	int hashCode()	5	1	1
com.helger.commons.mutable.MutableLong	java.lang.String toString()	6	2	2
com.helger.commons.mutable.MutableByte	byte byteValue()	19	1	1
com.helger.commons.mutable.MutableByte	double doubleValue()	2	1	1
com.helger.commons.mutable.MutableByte	int inc(int)	2	1	1
com.helger.commons.mutable.MutableByte	com.helger.commons.state.EChange set(int)	11	1	1
com.helger.commons.mutable.MutableByte	boolean is0()	2	1	1
com.helger.commons.mutable.MutableByte	boolean isGT0()	3	1	1
com.helger.commons.mutable.MutableByte	boolean isEven()	3	1	1
com.helger.commons.mutable.MutableByte	int compareTo(com.helger.commons.mutable.MutableByte)	3	1	1
com.helger.commons.mutable.MutableByte	int hashCode()	5	1	1
com.helger.commons.mutable.MutableByte	java.lang.String toString()	6	2	2
com.helger.commons.mutable.MutableDouble	double doubleValue()	15	2	2
com.helger.commons.mutable.MutableDouble	double inc(double)	2	1	1
com.helger.commons.mutable.MutableDouble	com.helger.commons.state.EChange set(double)	5	1	1
com.helger.commons.mutable.MutableDouble	boolean is0()	2	1	1
com.helger.commons.mutable.MutableDouble	boolean isGT0()	3	1	1
com.helger.commons.mutable.MutableDouble	int compareTo(com.helger.commons.mutable.MutableDouble)	3	1	1
com.helger.commons.mutable.MutableDouble	int hashCode()	5	1	1
com.helger.commons.mutable.MutableDouble	java.lang.String toString()	6	2	2
com.helger.commons.mutable.MutableInt	int intValue()	17	5	1
com.helger.commons.mutable.MutableInt	double doubleValue()	2	1	1
com.helger.commons.mutable.MutableInt	int inc(int)	2	1	1
com.helger.commons.mutable.MutableInt	com.helger.commons.state.EChange set(int)	5	1	1
com.helger.commons.mutable.MutableInt	boolean is0()	2	1	1
com.helger.commons.mutable.MutableInt	boolean isGT0()	3	1	1
com.helger.commons.mutable.MutableInt	boolean isEven()	3	1	1
com.helger.commons.mutable.MutableInt	int compareTo(com.helger.commons.mutable.MutableInt)	3	1	1
com.helger.commons.mutable.MutableInt	int hashCode()	5	1	1
com.helger.commons.mutable.MutableInt	java.lang.String toString()	6	2	2
com.helger.commons.mutable.MutableFloat	float floatValue()	13	1	1
com.helger.commons.mutable.MutableFloat	double doubleValue()	2	1	1
com.helger.commons.mutable.MutableFloat	float inc(float)	2	1	1
com.helger.commons.mutable.MutableFloat	com.helger.commons.state.EChange set(float)	5	1	1
com.helger.commons.mutable.MutableFloat	boolean is0()	2	1	1
com.helger.commons.mutable.MutableFloat	boolean isGT0()	3	1	1
com.helger.commons.mutable.MutableFloat	int compareTo(com.helger.commons.mutable.MutableFloat)	3	1	1
com.helger.commons.mutable.MutableFloat	int hashCode()	5	1	1
com.helger.commons.mutable.MutableFloat	java.lang.String toString()	6	2	2
com.helger.commons.mutable.MutableBigDecimal	double doubleValue()	2	1	1
com.helger.commons.mutable.MutableBigDecimal	java.lang.String toString()	4	1	1
com.helger.commons.mutable.MutableBoolean	boolean booleanValue()	3	1	1
com.helger.commons.mutable.MutableBoolean	java.lang.Boolean getAsBoolean()	3	1	1
com.helger.commons.mutable.MutableBoolean	com.helger.commons.state.EChange set(boolean)	2	1	1
com.helger.commons.mutable.MutableBoolean	java.lang.String toString()	4	1	1
com.helger.commons.mutable.MutableChar	char charValue()	19	1	1
com.helger.commons.mutable.MutableChar	double doubleValue()	2	1	1
com.helger.commons.mutable.MutableChar	int inc(int)	2	1	1
com.helger.commons.mutable.MutableChar	com.helger.commons.state.EChange set(int)	11	1	1
com.helger.commons.mutable.MutableChar	boolean is0()	2	1	1
com.helger.commons.mutable.MutableChar	boolean isGT0()	3	1	1
com.helger.commons.mutable.MutableChar	boolean isEven()	5	1	1
com.helger.commons.mutable.MutableChar	int compareTo(com.helger.commons.mutable.MutableChar)	3	1	1
com.helger.commons.mutable.MutableChar	int hashCode()	5	1	1
com.helger.commons.mutable.MutableChar	java.lang.String toString()	6	2	2
com.helger.commons.mutable.MutableBigInteger	double doubleValue()	2	1	1
com.helger.commons.mutable.MutableBigInteger	java.lang.String toString()	4	1	1
com.helger.commons.system.SystemProperties	com.helger.commons.state.EChange setPropertyValue(java.lang.String,java.lang.String)	3	1	1
com.helger.commons.system.SystemProperties	java.lang.String removePropertyValue(java.lang.String)	2	1	1
com.helger.commons.system.SystemProperties	java.lang.String getTmpDir()	2	2	null
com.helger.commons.system.SystemProperties	com.helger.commons.collection.impl.ICommonsMap getAllProperties()	2	2	null
com.helger.commons.system.SystemProperties	boolean containsPropertyName(java.lang.String)	6	2	1
com.helger.commons.system.SystemProperties	java.lang.String[] getAllJavaNetSystemProperties()	2	1	1
com.helger.commons.system.EOperatingSystem	java.lang.String getDisplayName()	2	1	1
com.helger.commons.system.EOperatingSystem	boolean isUnixBased()	4	2	1
com.helger.commons.system.EOperatingSystem	boolean isWindowsBased()	14	12	2
com.helger.commons.system.EOperatingSystem	boolean isCurrentOS()	4	3	1
com.helger.commons.system.EOperatingSystem	com.helger.commons.system.EOperatingSystem forName(java.lang.String)	2	1	1
com.helger.commons.system.EOperatingSystem	com.helger.commons.system.EOperatingSystem getCurrentOS()	15	12	3
com.helger.commons.system.JavaVersionHelper	int[] getAsUnifiedVersion(java.lang.String)	11	1	1
com.helger.commons.system.JavaVersionHelper	int[] getAsUnifiedVersion(java.lang.String,java.lang.String)	2	1	1
com.helger.commons.system.SystemHelper	int getNumberOfProcessors()	2	2	null
com.helger.commons.system.SystemHelper	java.util.Locale getSystemLocale()	2	2	null
com.helger.commons.system.CryptoPolicy	boolean isUnlimitedStrengthCryptoAvailable()	3	1	1
com.helger.commons.system.ENewLineMode	java.lang.String getText()	2	1	1
com.helger.commons.system.EProcessorArchitecture	int getBits()	3	1	1
com.helger.commons.system.EProcessorArchitecture	int getBytes()	2	1	1
com.helger.commons.system.EProcessorArchitecture	com.helger.commons.system.EProcessorArchitecture forBits(int)	2	1	1
com.helger.commons.system.EJavaVersion	boolean isCurrentVersion()	18	1	1
com.helger.commons.system.EJavaVersion	boolean isSupportedVersion()	38	5	2
com.helger.commons.system.EJavaVersion	boolean isOlderOrEqualsThan(com.helger.commons.system.EJavaVersion)	14	3	1
com.helger.commons.system.EJavaVersion	boolean isNewerOrEqualsThan(com.helger.commons.system.EJavaVersion)	12	1	1
com.helger.commons.system.EJavaVersion	com.helger.commons.system.EJavaVersion getCurrentVersion()	3	3	null
com.helger.commons.system.EJavaVersion	com.helger.commons.system.EJavaVersion getFromMajorAndMinor(int,int)	2	1	1
com.helger.commons.system.EJavaVersion	com.helger.commons.system.EJavaVersion getFromVersionNumber(double)	11	1	1
com.helger.commons.url.URLParameterEncoder	java.lang.String getEncoded(java.lang.String)	2	1	1
com.helger.commons.url.ConstantHasSimpleURL	java.lang.String toString()	4	1	1
com.helger.commons.url.URLHelper	java.lang.String urlDecode(java.lang.String)	2	1	1
com.helger.commons.url.URLHelper	java.lang.String urlEncode(java.lang.String)	2	1	1
com.helger.commons.url.URLHelper	java.lang.String getCleanURLPartWithoutUmlauts(java.lang.String)	8	1	1
com.helger.commons.url.URLHelper	com.helger.commons.url.ISimpleURL getAsURLData(java.lang.String)	3	1	1
com.helger.commons.url.URLHelper	java.lang.String getQueryParametersAsString(java.util.List,com.helger.commons.codec.IEncoder)	7	1	1
com.helger.commons.url.URLHelper	java.net.URL getAsURL(java.lang.String)	3	2	1
com.helger.commons.url.URLHelper	java.net.URI getAsURI(java.lang.String)	5	1	1
com.helger.commons.url.URLHelper	java.io.File getAsFile(java.net.URL)	5	2	1
com.helger.commons.url.URLHelper	boolean isClassPathURLExisting(java.lang.String)	2	1	1
com.helger.commons.url.EURLProtocol	com.helger.commons.url.EURLProtocol[] values()	2	2	null
com.helger.commons.url.EURLProtocol	java.lang.String getProtocol()	3	2	1
com.helger.commons.url.URLParameter	java.lang.String toString()	4	1	1
com.helger.commons.url.SimpleURL	java.lang.String getPath()	3	1	1
com.helger.commons.url.SimpleURL	com.helger.commons.url.URLParameterList params()	9	2	1
com.helger.commons.url.SimpleURL	java.lang.String getAnchor()	3	1	1
com.helger.commons.url.SimpleURL	java.lang.String toString()	4	1	1
com.helger.commons.url.URLProtocolRegistry	com.helger.commons.url.URLProtocolRegistry getInstance()	12	2	2
com.helger.commons.url.URLProtocolRegistry	void registerProtocol(com.helger.commons.url.IURLProtocol)	3	1	1
com.helger.commons.url.URLProtocolRegistry	boolean hasKnownProtocol(java.lang.String)	5	2	1
com.helger.commons.url.URLProtocol	java.lang.String toString()	4	1	1
com.helger.commons.url.URLParameterDecoder	java.lang.String getDecoded(java.lang.String)	3	1	1
com.helger.commons.url.URLParameterList	boolean contains(java.lang.String)	4	1	1
com.helger.commons.url.URLParameterList	boolean contains(java.lang.String,java.lang.String)	6	1	1
com.helger.commons.url.URLParameterList	java.lang.String getFirstParamValue(java.lang.String)	5	1	1
com.helger.commons.url.URLData	java.lang.String getPath()	4	2	1
com.helger.commons.url.URLData	com.helger.commons.url.URLParameterList params()	9	2	1
com.helger.commons.url.URLData	java.lang.String getAnchor()	4	2	1
com.helger.commons.url.URLData	java.lang.String toString()	4	1	1
com.helger.commons.url.URLValidator	boolean isValid(java.lang.String)	3	1	1
com.helger.commons.compare.CompareHelper	int compare(java.lang.Comparable,java.lang.Comparable)	9	1	1
com.helger.commons.compare.CompareHelper	int compare(java.lang.Object,java.lang.Object,java.util.Comparator)	3	1	1
com.helger.commons.compare.CompareHelper	int compare(java.lang.String,java.lang.String,java.text.Collator)	2	1	1
com.helger.commons.compare.CollatorHelper	java.text.Collator getCollatorSpaceBeforeDot(java.util.Locale)	4	2	1
com.helger.commons.compare.ESortOrder	int getValue()	3	1	1
com.helger.commons.compare.ESortOrder	boolean isAscending()	2	1	1
com.helger.commons.compare.ESortOrder	com.helger.commons.compare.ESortOrder getFromValue(int,com.helger.commons.compare.ESortOrder)	2	1	1
com.helger.commons.charset.EUnicodeBOM	byte[] getAllBytes()	3	1	1
com.helger.commons.charset.EUnicodeBOM	int getByteCount()	27	1	1
com.helger.commons.charset.EUnicodeBOM	boolean isPresent(byte[])	5	1	1
com.helger.commons.charset.EUnicodeBOM	int getMaximumByteCount()	2	1	1
com.helger.commons.charset.CharsetHelper	java.nio.charset.Charset getCharsetFromName(java.lang.String)	5	2	1
com.helger.commons.charset.CharsetHelper	com.helger.commons.collection.impl.ICommonsOrderedMap getAllCharsets()	3	2	1
com.helger.commons.charset.CharsetHelper	java.lang.String getAsStringInOtherCharset(java.lang.String,java.nio.charset.Charset,java.nio.charset.Charset)	7	1	1
com.helger.commons.charset.CharsetHelper	int getUTF8ByteCount(java.lang.String)	11	2	1
com.helger.commons.charset.CharsetHelper	int getUTF8ByteCount(int)	2	1	1
com.helger.commons.regex.RegExHelper	java.lang.String[] getSplitToArray(java.lang.CharSequence,java.lang.String)	10	1	1
com.helger.commons.regex.RegExHelper	java.lang.String[] getSplitToArray(java.lang.CharSequence,java.lang.String,int)	12	1	1
com.helger.commons.regex.RegExHelper	com.helger.commons.collection.impl.ICommonsList getSplitToList(java.lang.CharSequence,java.lang.String)	9	1	1
com.helger.commons.regex.RegExHelper	com.helger.commons.collection.impl.ICommonsList getSplitToList(java.lang.CharSequence,java.lang.String,int)	12	1	1
com.helger.commons.regex.RegExHelper	boolean stringMatchesPattern(java.lang.String,java.lang.String)	11	1	1
com.helger.commons.regex.RegExHelper	java.lang.String getAsIdentifier(java.lang.String)	7	1	1
com.helger.commons.regex.RegExHelper	java.lang.String getAsIdentifier(java.lang.String,char)	4	1	1
com.helger.commons.regex.RegExHelper	java.lang.String getAsIdentifier(java.lang.String,java.lang.String)	3	1	1
com.helger.commons.regex.RegExHelper	boolean isValidPattern(java.lang.String)	8	1	1
com.helger.commons.regex.RegExHelper	java.lang.String[] getAllMatchingGroupValues(java.lang.String,java.lang.String)	22	1	1
com.helger.commons.regex.RegExPattern	void checkPatternConsistency(java.lang.String)	5	1	1
com.helger.commons.regex.RegExPattern	java.lang.String toString()	4	1	1
com.helger.commons.regex.RegExCache	java.util.regex.Pattern getPattern(java.lang.String)	8	1	1
com.helger.commons.debug.GlobalDebug	void setDebugMode(boolean)	2	1	1
com.helger.commons.debug.GlobalDebug	void setProductionMode(boolean)	2	1	1
com.helger.commons.debug.GlobalDebug	void setDebugModeDirect(boolean)	2	1	1
com.helger.commons.debug.GlobalDebug	void setProductionModeDirect(boolean)	2	1	1
com.helger.commons.debug.GlobalDebug	boolean isDebugMode()	11	2	2
com.helger.commons.debug.GlobalDebug	boolean isProductionMode()	11	2	2
com.helger.commons.base64.Base64Test	void _runStreamTest(int)	3	3	null
com.helger.commons.concurrent.collector.ConcurrentCollectorSingleTest$1	void run()	7	5	2
com.helger.commons.concurrent.collector.ConcurrentCollectorMultipleTest$1	void run()	7	5	2
com.helger.commons.concurrent.collector.MockConcurrentCollectorSingle	int getPerformCount()	2	1	1
com.helger.commons.concurrent.collector.MockConcurrentCollectorMultiple	int getPerformCount()	2	1	1
com.helger.commons.lang.MockGenericInvoke	int getStaticNoArgs()	3	1	1
com.helger.commons.lang.MockGenericInvoke	int getStaticTwoArgs()	3	1	1
com.helger.commons.lang.MockGenericInvoke	int getNoArgs()	3	1	1
com.helger.commons.lang.MockGenericInvoke	int getTwoArgs()	3	1	1
com.helger.commons.lang.MockICloneable	int getI()	4	1	1
com.helger.commons.lang.MockICloneable	com.helger.commons.lang.MockICloneable getClone()	3	1	1
com.helger.commons.lang.MockCloneable	int getI()	4	1	1
com.helger.commons.lang.MockCloneable	com.helger.commons.lang.MockCloneable clone()	3	1	1
com.helger.commons.lang.proxy.LoggingInvocationHandlerTest$TestImpl	int foo()	2	1	1
com.helger.commons.lang.EnumHelperTest$EHasSimpleID	int getID()	11	2	2
com.helger.commons.hashcode.HashCodeGeneratorTest	void _appendFields(com.helger.commons.hashcode.HashCodeGenerator)	2	1	1
com.helger.commons.csv.CSVWriterTest	java.lang.String _invokeWriter(java.lang.String[])	7	3	1
com.helger.commons.csv.CSVWriterTest	java.lang.String _invokeNoEscapeWriter(java.lang.String[])	5	2	1
com.helger.commons.csv.CSVReaderTest	com.helger.commons.csv.CSVReader _createCSVReader()	5	5	null
com.helger.commons.csv.ICSVLineReaderTest	com.helger.commons.csv.ICSVLineReader createLineReaderforString(java.lang.String,boolean)	6	6	null
com.helger.commons.text.util.PunycodeTest$ETest	java.lang.String access$000(com.helger.commons.text.util.PunycodeTest$ETest)	2	1	1
com.helger.commons.text.util.PunycodeTest$ETest	java.lang.String access$100(com.helger.commons.text.util.PunycodeTest$ETest)	2	1	1
com.helger.commons.text.MockChangeCallback	int getCallCountBefore()	5	1	1
com.helger.commons.text.MockChangeCallback	int getCallCountAfter()	5	1	1
com.helger.commons.text.resolve.DefaultTextResolverTest$EText	java.lang.String getDisplayText(java.util.Locale)	12	2	2
