Class	Helper Method Name	Total Number of Calls	Total Number of Distinct Test-Case Callers	Total Number of Multi-called Test Cases
org.apache.commons.collections4.trie.PatriciaTrie	java.lang.Object get(java.lang.Object)	64	9	7
org.apache.commons.collections4.trie.PatriciaTrie	int size()	6	2	2
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet	int size()	23	15	4
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet	java.util.Iterator iterator()	33	21	10
org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieMapIterator	java.lang.Object next()	32	25	4
org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieMapIterator	java.lang.Object getKey()	3	3	null
org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieMapIterator	java.lang.Object getValue()	3	3	null
org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieMapIterator	java.lang.Object setValue(java.lang.Object)	2	2	null
org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieMapIterator	boolean hasPrevious()	2	2	null
org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieMapIterator	java.lang.Object previous()	2	2	null
org.apache.commons.collections4.trie.AbstractPatriciaTrie$Values$ValueIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.list.AbstractLinkedList$LinkedSubListIterator	boolean hasNext()	39	18	10
org.apache.commons.collections4.list.AbstractLinkedList$LinkedSubListIterator	boolean hasPrevious()	10	2	1
org.apache.commons.collections4.list.AbstractLinkedList$LinkedSubListIterator	void add(java.lang.Object)	2	1	1
org.apache.commons.collections4.list.AbstractLinkedList$LinkedSubListIterator	void remove()	6	4	2
org.apache.commons.collections4.list.CursorableLinkedList$Cursor	void remove()	6	4	2
org.apache.commons.collections4.list.CursorableLinkedList$Cursor	void add(java.lang.Object)	2	1	1
org.apache.commons.collections4.list.CursorableLinkedList$Cursor	void set(java.lang.Object)	2	1	1
org.apache.commons.collections4.list.CursorableLinkedList$Cursor	java.lang.Object previous()	6	3	1
org.apache.commons.collections4.list.CursorableLinkedList$Cursor	boolean hasPrevious()	10	2	1
org.apache.commons.collections4.list.CursorableLinkedList$Cursor	java.lang.Object next()	36	26	5
org.apache.commons.collections4.list.CursorableLinkedList$Cursor	boolean hasNext()	39	18	10
org.apache.commons.collections4.list.CursorableLinkedList$SubCursor	boolean hasNext()	39	18	10
org.apache.commons.collections4.list.CursorableLinkedList$SubCursor	boolean hasPrevious()	10	2	1
org.apache.commons.collections4.list.CursorableLinkedList$SubCursor	void add(java.lang.Object)	2	1	1
org.apache.commons.collections4.list.CursorableLinkedList$SubCursor	void remove()	6	4	2
org.apache.commons.collections4.list.AbstractLinkedList$LinkedListIterator	boolean hasNext()	39	18	10
org.apache.commons.collections4.list.AbstractLinkedList$LinkedListIterator	java.lang.Object next()	36	26	5
org.apache.commons.collections4.list.AbstractLinkedList$LinkedListIterator	boolean hasPrevious()	10	2	1
org.apache.commons.collections4.list.AbstractLinkedList$LinkedListIterator	java.lang.Object previous()	6	3	1
org.apache.commons.collections4.list.AbstractLinkedList$LinkedListIterator	void remove()	6	4	2
org.apache.commons.collections4.list.AbstractLinkedList$LinkedListIterator	void set(java.lang.Object)	2	1	1
org.apache.commons.collections4.list.AbstractLinkedList$LinkedListIterator	void add(java.lang.Object)	2	1	1
org.apache.commons.collections4.list.SetUniqueList$SetListIterator	java.lang.Object next()	28	21	4
org.apache.commons.collections4.list.SetUniqueList$SetListIterator	void remove()	3	2	1
org.apache.commons.collections4.list.TransformedList$TransformedListIterator	void add(java.lang.Object)	2	1	1
org.apache.commons.collections4.list.TransformedList$TransformedListIterator	void set(java.lang.Object)	2	1	1
org.apache.commons.collections4.list.TreeList	int size()	76	40	15
org.apache.commons.collections4.list.TreeList	boolean contains(java.lang.Object)	34	12	9
org.apache.commons.collections4.list.TreeList	java.lang.Object[] toArray()	2	2	null
org.apache.commons.collections4.list.TreeList	boolean addAll(java.util.Collection)	2	1	1
org.apache.commons.collections4.list.LazyList	java.lang.Object get(int)	22	8	7
org.apache.commons.collections4.list.SetUniqueList$SetListListIterator	java.lang.Object next()	35	25	5
org.apache.commons.collections4.list.SetUniqueList$SetListListIterator	java.lang.Object previous()	5	2	1
org.apache.commons.collections4.list.SetUniqueList$SetListListIterator	void remove()	5	3	2
org.apache.commons.collections4.list.SetUniqueList$SetListListIterator	void add(java.lang.Object)	2	1	1
org.apache.commons.collections4.list.SetUniqueList$SetListListIterator	void set(java.lang.Object)	2	1	1
org.apache.commons.collections4.list.TransformedList	boolean equals(java.lang.Object)	31	4	3
org.apache.commons.collections4.list.TransformedList	java.lang.Object get(int)	22	8	7
org.apache.commons.collections4.list.CursorableLinkedList	java.util.Iterator iterator()	44	24	12
org.apache.commons.collections4.list.TreeList$TreeListIterator	boolean hasNext()	39	18	10
org.apache.commons.collections4.list.TreeList$TreeListIterator	java.lang.Object next()	36	26	5
org.apache.commons.collections4.list.TreeList$TreeListIterator	boolean hasPrevious()	10	2	1
org.apache.commons.collections4.list.TreeList$TreeListIterator	java.lang.Object previous()	6	3	1
org.apache.commons.collections4.list.TreeList$TreeListIterator	void remove()	6	4	2
org.apache.commons.collections4.list.TreeList$TreeListIterator	void set(java.lang.Object)	2	1	1
org.apache.commons.collections4.list.TreeList$TreeListIterator	void add(java.lang.Object)	2	1	1
org.apache.commons.collections4.list.AbstractLinkedList$LinkedSubList	int size()	76	40	15
org.apache.commons.collections4.list.AbstractLinkedList$LinkedSubList	boolean addAll(java.util.Collection)	2	1	1
org.apache.commons.collections4.list.FixedSizeList$FixedSizeListIterator	void remove()	5	3	2
org.apache.commons.collections4.list.FixedSizeList$FixedSizeListIterator	void add(java.lang.Object)	2	1	1
org.apache.commons.collections4.list.SetUniqueList	boolean add(java.lang.Object)	5	2	1
org.apache.commons.collections4.list.SetUniqueList	boolean addAll(java.util.Collection)	2	1	1
org.apache.commons.collections4.list.SetUniqueList	boolean contains(java.lang.Object)	34	12	9
org.apache.commons.collections4.list.SetUniqueList	boolean containsAll(java.util.Collection)	2	1	1
org.apache.commons.collections4.list.SetUniqueList	java.util.Iterator iterator()	44	24	12
org.apache.commons.collections4.list.FixedSizeList	boolean add(java.lang.Object)	4	1	1
org.apache.commons.collections4.list.FixedSizeList	boolean addAll(java.util.Collection)	2	1	1
org.apache.commons.collections4.list.FixedSizeList	java.lang.Object get(int)	22	8	7
org.apache.commons.collections4.list.FixedSizeList	java.util.Iterator iterator()	44	24	12
org.apache.commons.collections4.list.PredicatedList$PredicatedListIterator	void add(java.lang.Object)	2	1	1
org.apache.commons.collections4.list.PredicatedList$PredicatedListIterator	void set(java.lang.Object)	2	1	1
org.apache.commons.collections4.list.PredicatedList	boolean equals(java.lang.Object)	31	4	3
org.apache.commons.collections4.list.PredicatedList	java.lang.Object get(int)	22	8	7
org.apache.commons.collections4.list.UnmodifiableList	java.util.Iterator iterator()	44	24	12
org.apache.commons.collections4.list.UnmodifiableList	boolean add(java.lang.Object)	4	1	1
org.apache.commons.collections4.list.UnmodifiableList	boolean addAll(java.util.Collection)	2	1	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection emptyIfNull(java.util.Collection)	2	1	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection union(java.lang.Iterable,java.lang.Iterable)	4	3	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection intersection(java.lang.Iterable,java.lang.Iterable)	5	4	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection disjunction(java.lang.Iterable,java.lang.Iterable)	4	3	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection subtract(java.lang.Iterable,java.lang.Iterable)	7	4	3
org.apache.commons.collections4.CollectionUtils	boolean containsAll(java.util.Collection,java.util.Collection)	15	1	1
org.apache.commons.collections4.CollectionUtils	boolean containsAny(java.util.Collection,java.lang.Object[])	13	1	1
org.apache.commons.collections4.CollectionUtils	boolean containsAny(java.util.Collection,java.util.Collection)	13	1	1
org.apache.commons.collections4.CollectionUtils	java.util.Map getCardinalityMap(java.lang.Iterable)	19	8	6
org.apache.commons.collections4.CollectionUtils	boolean isSubCollection(java.util.Collection,java.util.Collection)	28	3	3
org.apache.commons.collections4.CollectionUtils	boolean isProperSubCollection(java.util.Collection,java.util.Collection)	11	1	1
org.apache.commons.collections4.CollectionUtils	boolean isEqualCollection(java.util.Collection,java.util.Collection)	28	10	6
org.apache.commons.collections4.CollectionUtils	boolean isEqualCollection(java.util.Collection,java.util.Collection,org.apache.commons.collections4.Equator)	6	2	1
org.apache.commons.collections4.CollectionUtils	int cardinality(java.lang.Object,java.lang.Iterable)	29	2	2
org.apache.commons.collections4.CollectionUtils	java.lang.Object find(java.lang.Iterable,org.apache.commons.collections4.Predicate)	4	1	1
org.apache.commons.collections4.CollectionUtils	org.apache.commons.collections4.Closure forAllDo(java.lang.Iterable,org.apache.commons.collections4.Closure)	5	2	1
org.apache.commons.collections4.CollectionUtils	org.apache.commons.collections4.Closure forAllDo(java.util.Iterator,org.apache.commons.collections4.Closure)	4	1	1
org.apache.commons.collections4.CollectionUtils	java.lang.Object forAllButLastDo(java.lang.Iterable,org.apache.commons.collections4.Closure)	7	1	1
org.apache.commons.collections4.CollectionUtils	java.lang.Object forAllButLastDo(java.util.Iterator,org.apache.commons.collections4.Closure)	3	1	1
org.apache.commons.collections4.CollectionUtils	boolean filter(java.lang.Iterable,org.apache.commons.collections4.Predicate)	4	2	1
org.apache.commons.collections4.CollectionUtils	boolean filterInverse(java.lang.Iterable,org.apache.commons.collections4.Predicate)	4	2	1
org.apache.commons.collections4.CollectionUtils	void transform(java.util.Collection,org.apache.commons.collections4.Transformer)	5	2	1
org.apache.commons.collections4.CollectionUtils	int countMatches(java.lang.Iterable,org.apache.commons.collections4.Predicate)	4	1	1
org.apache.commons.collections4.CollectionUtils	boolean exists(java.lang.Iterable,org.apache.commons.collections4.Predicate)	6	1	1
org.apache.commons.collections4.CollectionUtils	boolean matchesAll(java.lang.Iterable,org.apache.commons.collections4.Predicate)	6	1	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection select(java.lang.Iterable,org.apache.commons.collections4.Predicate)	2	1	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection select(java.lang.Iterable,org.apache.commons.collections4.Predicate,java.util.Collection)	2	2	null
org.apache.commons.collections4.CollectionUtils	java.util.Collection select(java.lang.Iterable,org.apache.commons.collections4.Predicate,java.util.Collection,java.util.Collection)	2	1	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection selectRejected(java.lang.Iterable,org.apache.commons.collections4.Predicate)	2	1	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection selectRejected(java.lang.Iterable,org.apache.commons.collections4.Predicate,java.util.Collection)	2	2	null
org.apache.commons.collections4.CollectionUtils	java.util.Collection collect(java.lang.Iterable,org.apache.commons.collections4.Transformer)	2	2	null
org.apache.commons.collections4.CollectionUtils	java.util.Collection collect(java.util.Iterator,org.apache.commons.collections4.Transformer)	2	1	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection collect(java.lang.Iterable,org.apache.commons.collections4.Transformer,java.util.Collection)	3	1	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection collect(java.util.Iterator,org.apache.commons.collections4.Transformer,java.util.Collection)	2	1	1
org.apache.commons.collections4.CollectionUtils	boolean addIgnoreNull(java.util.Collection,java.lang.Object)	3	1	1
org.apache.commons.collections4.CollectionUtils	boolean addAll(java.util.Collection,java.lang.Iterable)	10	4	4
org.apache.commons.collections4.CollectionUtils	java.lang.Object get(java.util.Iterator,int)	3	1	1
org.apache.commons.collections4.CollectionUtils	java.lang.Object get(java.lang.Iterable,int)	5	2	2
org.apache.commons.collections4.CollectionUtils	java.lang.Object get(java.lang.Object,int)	20	10	6
org.apache.commons.collections4.CollectionUtils	java.util.Map$Entry get(java.util.Map,int)	6	1	1
org.apache.commons.collections4.CollectionUtils	int size(java.lang.Object)	20	7	6
org.apache.commons.collections4.CollectionUtils	boolean sizeIsEmpty(java.lang.Object)	18	8	6
org.apache.commons.collections4.CollectionUtils	boolean isEmpty(java.util.Collection)	3	3	null
org.apache.commons.collections4.CollectionUtils	boolean isNotEmpty(java.util.Collection)	5	4	1
org.apache.commons.collections4.CollectionUtils	void reverseArray(java.lang.Object[])	2	1	1
org.apache.commons.collections4.CollectionUtils	boolean isFull(java.util.Collection)	5	1	1
org.apache.commons.collections4.CollectionUtils	int maxSize(java.util.Collection)	5	1	1
org.apache.commons.collections4.CollectionUtils	java.util.List collate(java.lang.Iterable,java.lang.Iterable)	5	2	1
org.apache.commons.collections4.CollectionUtils	java.util.List collate(java.lang.Iterable,java.lang.Iterable,boolean)	2	1	1
org.apache.commons.collections4.CollectionUtils	java.util.List collate(java.lang.Iterable,java.lang.Iterable,java.util.Comparator)	4	2	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection permutations(java.util.Collection)	2	2	null
org.apache.commons.collections4.CollectionUtils	java.util.Collection retainAll(java.util.Collection,java.util.Collection)	2	1	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection retainAll(java.lang.Iterable,java.lang.Iterable,org.apache.commons.collections4.Equator)	3	1	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection removeAll(java.util.Collection,java.util.Collection)	2	1	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection removeAll(java.lang.Iterable,java.lang.Iterable,org.apache.commons.collections4.Equator)	3	1	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection synchronizedCollection(java.util.Collection)	2	1	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection unmodifiableCollection(java.util.Collection)	2	1	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection predicatedCollection(java.util.Collection,org.apache.commons.collections4.Predicate)	3	1	1
org.apache.commons.collections4.CollectionUtils	java.util.Collection transformingCollection(java.util.Collection,org.apache.commons.collections4.Transformer)	4	2	1
org.apache.commons.collections4.CollectionUtils	java.lang.Object extractSingleton(java.util.Collection)	6	3	1
org.apache.commons.collections4.CollectionUtils$3	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer exceptionTransformer()	5	1	1
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer nullTransformer()	10	2	2
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer nopTransformer()	9	5	2
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer cloneTransformer()	4	1	1
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer constantTransformer(java.lang.Object)	17	6	5
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer asTransformer(org.apache.commons.collections4.Closure)	5	1	1
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer asTransformer(org.apache.commons.collections4.Predicate)	5	1	1
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer asTransformer(org.apache.commons.collections4.Factory)	5	1	1
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer chainedTransformer(org.apache.commons.collections4.Transformer[])	7	1	1
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer chainedTransformer(java.util.Collection)	4	1	1
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer ifTransformer(org.apache.commons.collections4.Predicate,org.apache.commons.collections4.Transformer)	5	1	1
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer ifTransformer(org.apache.commons.collections4.Predicate,org.apache.commons.collections4.Transformer,org.apache.commons.collections4.Transformer)	5	1	1
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer switchTransformer(org.apache.commons.collections4.Predicate,org.apache.commons.collections4.Transformer,org.apache.commons.collections4.Transformer)	2	1	1
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer switchTransformer(org.apache.commons.collections4.Predicate[],org.apache.commons.collections4.Transformer[])	8	1	1
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer switchTransformer(java.util.Map)	7	1	1
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer switchMapTransformer(java.util.Map)	7	1	1
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer instantiateTransformer(java.lang.Class[],java.lang.Object[])	4	1	1
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer mapTransformer(java.util.Map)	6	2	1
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer invokerTransformer(java.lang.String)	5	1	1
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer invokerTransformer(java.lang.String,java.lang.Class[],java.lang.Object[])	8	1	1
org.apache.commons.collections4.TransformerUtils	org.apache.commons.collections4.Transformer stringValueTransformer()	3	1	1
org.apache.commons.collections4.SetUtils$6	boolean contains(java.lang.Object)	46	13	11
org.apache.commons.collections4.SetUtils$6	boolean isEmpty()	8	6	2
org.apache.commons.collections4.SetUtils$6	int size()	27	19	4
org.apache.commons.collections4.SetUtils$5	boolean contains(java.lang.Object)	46	13	11
org.apache.commons.collections4.queue.CircularFifoQueue$1	boolean hasNext()	27	14	9
org.apache.commons.collections4.queue.CircularFifoQueue$1	java.lang.Object next()	28	21	4
org.apache.commons.collections4.queue.CircularFifoQueue$1	void remove()	3	2	1
org.apache.commons.collections4.queue.UnmodifiableQueue	java.util.Iterator iterator()	29	17	10
org.apache.commons.collections4.queue.UnmodifiableQueue	boolean add(java.lang.Object)	5	2	1
org.apache.commons.collections4.queue.UnmodifiableQueue	boolean addAll(java.util.Collection)	2	1	1
org.apache.commons.collections4.bag.PredicatedSortedBagTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.bag.PredicatedBagTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.bag.TreeBagTest$1	int compare(java.lang.Object,java.lang.Object)	15	4	4
org.apache.commons.collections4.collection.PredicatedCollectionBuilderTest$OddPredicate	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.collection.PredicatedCollectionBuilderTest	void checkPredicatedCollection1(java.util.Collection)	4	1	1
org.apache.commons.collections4.collection.PredicatedCollectionBuilderTest	void checkPredicatedCollection2(java.util.Collection)	4	1	1
org.apache.commons.collections4.collection.TransformedCollectionTest$StringToInteger	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.collection.IndexedCollectionTest$IntegerTransformer	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.collection.PredicatedCollectionTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.CollectionUtilsTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.ClosureUtilsTest$MockTransformer	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.set.PredicatedSortedSetTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.set.PredicatedNavigableSetTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.set.PredicatedSetTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.CollectionUtilsTest	void assertCollectResult(java.util.Collection)	3	1	1
org.apache.commons.collections4.CollectionUtilsTest	void next(java.util.Iterator,java.lang.Object)	4	1	1
org.apache.commons.collections4.ListUtilsTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.CollectionUtilsTest$6	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.IterableUtilsTest$11	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.IterableUtilsTest$10	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.IterableUtilsTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.MapUtilsTest$4	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.MultiSetUtilsTest$2	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.bidimap.DualTreeBidiMap2Test$IntegerComparator	int compare(java.lang.Object,java.lang.Object)	15	4	4
org.apache.commons.collections4.CollectionUtilsTest$9	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.map.DefaultedMapTest$1	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.map.LazyMapTest$1	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.map.PredicatedMapTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.map.PredicatedSortedMapTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.FluentIterableTest$2	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.FluentIterableTest$4	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.IterableUtilsTest$6	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.ListUtilsTest$2	java.lang.Object create()	12	10	2
org.apache.commons.collections4.CollectionUtilsTest$5	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.FactoryUtilsTest$Mock3	int getValue()	2	1	1
org.apache.commons.collections4.CollectionUtilsTest$8	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.SplitMapUtilsTest$1	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.IterableUtilsTest$8	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.sequence.SequencesComparatorTest	java.util.List sequence(java.lang.String)	5	2	2
org.apache.commons.collections4.sequence.SequencesComparatorTest$ExecutionVisitor	void setList(java.util.List)	2	2	null
org.apache.commons.collections4.sequence.SequencesComparatorTest$ExecutionVisitor	java.lang.String getString()	2	2	null
org.apache.commons.collections4.splitmap.TransformedSplitMapTest$2	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.splitmap.TransformedSplitMapTest$3	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.splitmap.TransformedSplitMapTest$1	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.CollectionUtilsTest$7	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.keyvalue.DefaultKeyValueTest	org.apache.commons.collections4.keyvalue.DefaultKeyValue makeDefaultKeyValue()	2	2	null
org.apache.commons.collections4.keyvalue.DefaultKeyValueTest	org.apache.commons.collections4.keyvalue.DefaultKeyValue makeDefaultKeyValue(java.lang.Object,java.lang.Object)	7	3	2
org.apache.commons.collections4.keyvalue.UnmodifiableMapEntryTest	java.util.Map$Entry makeMapEntry(java.lang.Object,java.lang.Object)	2	1	1
org.apache.commons.collections4.IterableUtilsTest$9	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.TestUtils	void assertSameAfterSerialization(java.lang.String,java.lang.Object)	4	4	null
org.apache.commons.collections4.FluentIterableTest$3	void execute(java.lang.Object)	32	12	11
org.apache.commons.collections4.MultiSetUtilsTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.IterableUtilsTest$5	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.CollectionUtilsTest$4	void execute(java.lang.Object)	32	12	11
org.apache.commons.collections4.multiset.PredicatedMultiSetTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.ListUtilsTest$3	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.MapUtilsTest$2	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.MapPerformance$DummyMap	java.lang.Object get(java.lang.Object)	63	8	7
org.apache.commons.collections4.MapPerformance$DummyMap	int size()	3	1	1
org.apache.commons.collections4.SplitMapUtilsTest	void attemptGetOperation(java.lang.Runnable)	9	1	1
org.apache.commons.collections4.SplitMapUtilsTest	void attemptPutOperation(java.lang.Runnable)	3	1	1
org.apache.commons.collections4.IterableUtilsTest$12	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.MapUtilsTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.IterableUtilsTest$2	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.functors.ComparatorPredicateTest$TestComparator	int compare(java.lang.Object,java.lang.Object)	15	4	4
org.apache.commons.collections4.comparators.ComparatorChainTest$ColumnComparator	int compare(java.lang.Object,java.lang.Object)	15	4	4
org.apache.commons.collections4.comparators.ComparatorChainTest$1	int compare(java.lang.Object,java.lang.Object)	15	4	4
org.apache.commons.collections4.IterableUtilsTest$7	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.SetUtilsTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.iterators.FilterListIteratorTest$4	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.iterators.FilterIteratorTest$3	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.iterators.FilterListIteratorTest$6	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.iterators.FilterListIteratorTest$5	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.iterators.FilterListIteratorTest$2	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.iterators.IteratorChainTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.iterators.FilterListIteratorTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.iterators.FilterIteratorTest$2	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest$LeafFinder	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.iterators.FilterListIteratorTest$3	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.iterators.BoundedIteratorTest$1	void remove()	3	2	1
org.apache.commons.collections4.iterators.FilterListIteratorTest	void walkForward(java.util.ListIterator,java.util.ListIterator)	2	1	1
org.apache.commons.collections4.iterators.FilterListIteratorTest	void nextNextPrevious(java.util.ListIterator,java.util.ListIterator)	2	1	1
org.apache.commons.collections4.iterators.FilterListIteratorTest	void previousPreviousNext(java.util.ListIterator,java.util.ListIterator)	2	1	1
org.apache.commons.collections4.iterators.FilterListIteratorTest	void walkLists(java.util.List,java.util.ListIterator)	10	10	null
org.apache.commons.collections4.iterators.LazyIteratorChainTest$3	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.iterators.FilterIteratorTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.iterators.SkippingIteratorTest$1	void remove()	3	2	1
org.apache.commons.collections4.FluentIterableTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.list.PredicatedListTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.junit.ObjectToStringComparator	int compare(java.lang.Object,java.lang.Object)	15	4	4
org.apache.commons.collections4.TransformerUtilsTest$1	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.IterableUtilsTest$4	boolean evaluate(java.lang.Object)	116	34	25
org.apache.commons.collections4.ClosureUtilsTest$MockClosure	void execute(java.lang.Object)	32	12	11
org.apache.commons.collections4.ClosureUtilsTest$MockClosure	void reset()	15	2	2
org.apache.commons.collections4.IterableUtilsTest$13	java.lang.Object transform(java.lang.Object)	72	17	17
org.apache.commons.collections4.CollectionUtilsTest$3	void execute(java.lang.Object)	32	12	11
org.apache.commons.collections4.IteratorUtilsTest	org.w3c.dom.NodeList createNodeList(org.w3c.dom.Node[])	3	3	null
org.apache.commons.collections4.IteratorUtilsTest	org.w3c.dom.Node[] createNodes()	3	3	null
org.apache.commons.collections4.IteratorUtilsTest	java.util.Iterator getImmutableIterator()	2	2	null
